series_id        	year	period	       value	footnote_codes
CWURS37BSA0      	1982	M02	        94.1	
CWURS37BSA0      	1982	M04	        94.7	
CWURS37BSA0      	1982	M06	        97.4	
CWURS37BSA0      	1982	M08	        98.8	
CWURS37BSA0      	1982	M10	        98.7	
CWURS37BSA0      	1982	M12	        99.0	
CWURS37BSA0      	1982	M13	        96.9	
CWURS37BSA0      	1983	M02	        99.4	
CWURS37BSA0      	1983	M04	        99.5	
CWURS37BSA0      	1983	M06	       100.2	
CWURS37BSA0      	1983	M08	       100.8	
CWURS37BSA0      	1983	M10	       101.0	
CWURS37BSA0      	1983	M12	        99.6	
CWURS37BSA0      	1983	M13	       100.1	
CWURS37BSA0      	1984	M02	       101.4	
CWURS37BSA0      	1984	M04	       101.8	
CWURS37BSA0      	1984	M06	       103.2	
CWURS37BSA0      	1984	M08	       104.5	
CWURS37BSA0      	1984	M10	       104.8	
CWURS37BSA0      	1984	M12	       103.7	
CWURS37BSA0      	1984	M13	       103.1	
CWURS37BSA0      	1985	M02	       103.7	
CWURS37BSA0      	1985	M04	       104.3	
CWURS37BSA0      	1985	M06	       105.0	
CWURS37BSA0      	1985	M08	       105.1	
CWURS37BSA0      	1985	M10	       105.0	
CWURS37BSA0      	1985	M12	       104.7	
CWURS37BSA0      	1985	M13	       104.6	
CWURS37BSA0      	1986	M02	       104.7	
CWURS37BSA0      	1986	M04	       102.7	
CWURS37BSA0      	1986	M06	       103.7	
CWURS37BSA0      	1986	M08	       103.6	
CWURS37BSA0      	1986	M10	       103.9	
CWURS37BSA0      	1986	M12	       102.9	
CWURS37BSA0      	1986	M13	       103.6	
CWURS37BSA0      	1987	M02	       104.3	
CWURS37BSA0      	1987	M04	       106.1	
CWURS37BSA0      	1987	M06	       106.4	
CWURS37BSA0      	1987	M08	       107.1	
CWURS37BSA0      	1987	M10	       108.1	
CWURS37BSA0      	1987	M12	       107.4	
CWURS37BSA0      	1987	M13	       106.4	
CWURS37BSA0      	1988	M02	       108.1	
CWURS37BSA0      	1988	M04	       108.1	
CWURS37BSA0      	1988	M06	       109.4	
CWURS37BSA0      	1988	M08	       110.6	
